Epoch,Train Loss,Validation Loss
1,0.16324406542369854,8.257892847061157
2,0.021691101929679026,1.2393239587545395
3,0.05934226928967173,3.7185667753219604
4,0.007498421058382677,1.8676770329475403
5,0.0027986422891958878,1.1497888267040253
6,0.0010935814694359738,0.08606912529285182
7,0.002991701278876027,0.0451241320988629
8,0.014502795412187445,0.02272998058469966
9,0.006791679444849369,0.185067085782066
10,0.0011998290688295485,0.015512506899540313
