FPR,TPR
0.0,0.0
0.0,0.11428571428571428
0.0,0.13333333333333333
0.0,0.17142857142857143
0.0,0.2
0.0,0.2857142857142857
0.0,0.3619047619047619
0.0,0.3904761904761905
0.0,0.4380952380952381
0.0,0.44761904761904764
0.0,0.4666666666666667
0.0,0.4857142857142857
0.0,0.5047619047619047
0.0,0.5904761904761905
0.0,0.6095238095238096
0.0,1.0
1.0,1.0
