FPR,TPR
0.0,0.0
0.0,0.009345794392523364
0.0,0.9439252336448598
0.010309278350515464,0.9439252336448598
0.010309278350515464,0.9813084112149533
0.020618556701030927,0.9813084112149533
0.020618556701030927,0.9906542056074766
0.05154639175257732,0.9906542056074766
0.05154639175257732,1.0
1.0,1.0
