Epoch,Train Loss,Validation Loss
1,0.23325697502688222,15.7502760887146
2,0.07881905737778415,0.17649486556183547
3,0.03790233238681179,0.11702362436335534
4,0.03140052357617685,0.004426501272973837
5,0.050771508431669485,0.11673882231116295
6,0.010116412926910689,0.019518752160365693
7,0.00773390112242297,0.0031458314042538404
8,0.0057046040462370474,0.004386239292216487
9,0.008758648493549908,0.0031785305764060467
10,0.0034804505463082182,0.0016182623585336842
