FPR,TPR
0.0,0.0
0.0,0.009345794392523364
0.0,0.9906542056074766
0.030927835051546393,0.9906542056074766
0.030927835051546393,1.0
0.7835051546391752,1.0
0.8041237113402062,1.0
1.0,1.0
