Epoch,Train Loss,Validation Loss
1,0.2851095092685326,0.5644396059215069
2,0.12740473708380823,0.20148398727178574
3,0.0909542287092494,0.4454222545027733
4,0.08294162208862278,0.6662992388010025
5,0.046115128870081644,0.6898844689130783
6,0.020283514681859346,0.12355399096850306
7,0.01248296091090078,0.10990909929387271
8,0.005963817846191966,0.09672768118616659
9,0.007432564508433089,0.09248062704864424
10,0.007335511408240089,0.1002749509170826
