Epoch,Train Loss,Validation Loss
1,0.19114648074964466,26.396477222442627
2,0.09561988460304945,1.9139129519462585
3,0.0264707725069931,0.06526705381111242
4,0.06543925907665296,0.9792227745056152
5,0.02379835132792916,1.8142708595842123
6,0.01867925405056904,0.1828931156778708
7,0.005604553962652774,0.04119581211125478
8,0.0034858824447323773,0.021496661356650293
9,0.0021409022016956915,0.019192869061953388
10,0.002816406419024924,0.021428986685350537
