FPR,TPR
0.0,0.0
0.0,0.02197802197802198
0.0,0.07692307692307693
0.0,0.0989010989010989
0.0,0.38461538461538464
0.0,0.42857142857142855
0.0,0.4725274725274725
0.0,0.4945054945054945
0.0,1.0
1.0,1.0
