Epoch,Train Loss,Validation Loss
1,0.1492060639784145,7.680731654167175
2,0.0032254821028049187,0.011289568967185915
3,0.03064616835605272,0.44054193415649934
4,0.007687124586917217,5.3013070821762085
5,0.00046137849415611964,0.00020093560988243553
6,0.00015707531407394487,0.00010456623022037093
7,0.00021291735048061642,0.00010989702786901034
8,0.0002337733326978354,9.808517279452644e-05
9,0.0017386945491244146,6.032248893461656e-05
10,0.0005652582049546966,0.00010293807463312987
