FPR,TPR
0.0,0.0
0.0,0.009708737864077669
0.0,0.32038834951456313
0.0,0.33980582524271846
0.0,0.9611650485436893
0.009900990099009901,0.9611650485436893
0.009900990099009901,0.9805825242718447
0.0297029702970297,0.9805825242718447
0.0297029702970297,0.9902912621359223
0.039603960396039604,0.9902912621359223
0.039603960396039604,1.0
1.0,1.0
