Epoch,Train Loss,Validation Loss
1,0.19857012444054303,0.684548657387495
2,0.06487341056091954,0.02952290172682126
3,0.030911843196245962,0.022570074193936307
4,0.02936592624704961,0.1394756860099733
5,0.029032886957081602,0.014498121834137123
6,0.009185997311800273,0.020097294967854396
7,0.010525353480024141,0.0163767922349507
8,0.026532517020393203,0.012259312413334555
9,0.006505644389266229,0.09025598448351957
10,0.0061484255028240705,0.018234097813547123
