Epoch,Train Loss,Validation Loss
1,0.2636404638381108,5.501794658601284
2,0.12247471956779128,7.129269480705261
3,0.08262323397819114,0.67509526014328
4,0.10802427067866792,0.3066978007555008
5,0.09597785758745411,0.08019688632339239
6,0.028605408176941717,0.024828913155943155
7,0.016487619844670204,0.10442853008862585
8,0.01125954273764206,0.023936549085192382
9,0.01090349270152333,0.022444562753662467
10,0.007142253063173722,0.024340007974387845
