FPR,TPR
0.0,0.0
0.0,0.009900990099009901
0.0,0.24752475247524752
0.0,0.26732673267326734
0.0,0.9207920792079208
0.009708737864077669,0.9207920792079208
0.009708737864077669,0.9603960396039604
0.019417475728155338,0.9603960396039604
0.019417475728155338,1.0
1.0,1.0
