FPR,TPR
0.0,0.0
0.0,0.009174311926605505
0.0,0.7339449541284404
0.0,0.7522935779816514
0.0,0.9174311926605505
0.010526315789473684,0.9174311926605505
0.010526315789473684,0.944954128440367
0.021052631578947368,0.944954128440367
0.021052631578947368,1.0
1.0,1.0
