FPR,TPR
0.0,0.0
0.0,0.03296703296703297
0.0,0.06593406593406594
0.0,0.08791208791208792
0.0,0.15384615384615385
0.0,0.18681318681318682
0.0,0.26373626373626374
0.0,0.2857142857142857
0.0,0.967032967032967
0.008849557522123894,0.967032967032967
0.008849557522123894,1.0
1.0,1.0
