FPR,TPR
0.0,0.0
0.0,0.009708737864077669
0.0,0.02912621359223301
0.0,0.11650485436893204
0.0,0.1941747572815534
0.0,0.21359223300970873
0.0,0.2815533980582524
0.0,0.30097087378640774
0.0,0.44660194174757284
0.0,0.46601941747572817
0.0,0.5242718446601942
0.0,0.5436893203883495
0.0,0.5533980582524272
0.0,0.5728155339805825
0.0,0.7572815533980582
0.0,0.7766990291262136
0.0,0.9902912621359223
0.009900990099009901,0.9902912621359223
0.009900990099009901,1.0
1.0,1.0
