Epoch,Train Loss,Validation Loss
1,0.17196890063907788,0.614731457696962
2,0.05527773157835169,31.255331993103027
3,0.0865529498146118,0.0744561543688178
4,0.06227524908583449,0.43725158274173737
5,0.05618654064955595,0.027408459602156654
6,0.015596410917604098,0.04337360826320946
7,0.013297246688086054,0.04619806059054099
8,0.007408852906614218,0.04039762486354448
9,0.008683439470706102,0.04082961139647523
10,0.0055740111477106166,0.04612097817880567
