Epoch,Train Loss,Validation Loss
1,0.2913372728811658,10.646209239959717
2,0.07990559022468717,7.189937114715576
3,0.12784615102345528,0.38969073817133904
4,0.056695588337986366,0.14235622622072697
5,0.04138584797392073,0.10925306331773754
6,0.02419223562490357,0.04420553642557934
7,0.01566320269510312,0.02962447004392743
8,0.009178232097917276,0.031152685172855854
9,0.011660167431134892,0.024054300476564094
10,0.00782658954900082,0.03546665544854477
