Epoch,Train Loss,Validation Loss
1,0.2968977944034597,5.807640969753265
2,0.1253675421618897,0.3691638931632042
3,0.044218391397684485,0.06869340967386961
4,0.034984236957667315,4.20937305688858
5,0.030045802583513054,0.48313709953799844
6,0.02163337764036639,0.29009440483059734
7,0.006902302005429468,0.12541401096677873
8,0.006039411791394029,0.2511762607609853
9,0.017369117637471114,0.11800226178456796
10,0.006373162993796817,0.06140836037957342
